AnnotationId,ImageFile,Capture,ShapeType,RawCx,RawCy,Zona,Cx,Cy,InvalidRectify,MetaClass,Class,ClassId,Split
5100,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,681,302,Roca,198.5,66.0,False,Rock,Rock,2,train
5101,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,698,296,Roca,189.0,71.5,False,Rock,Rock,2,train
5102,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,714,296,Roca,184.5,71.5,False,Rock,Rock,2,train
5103,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,82,228,Agua,385.5,178.0,False,Water,Water,0,train
5104,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,92,228,Agua,381.5,178.5,False,Water,Water,0,train
5105,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,135,230,Agua,362.5,175.0,False,Water,Water,0,train
5106,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,210,250,Agua,323.0,129.0,False,Water,Water,0,train
5107,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,218,250,Agua,320.5,129.5,False,Water,Water,0,test
5108,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,223,250,Agua,318.5,129.5,False,Water,Water,0,train
5109,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,174,246,Agua,336.5,136.0,False,Water,Water,0,train
5110,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,98,250,Agua,358.5,126.5,False,Water,Water,0,train
5111,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,532,288,Agua,231.0,79.0,False,Water,Water,0,train
5112,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,544,288,Agua,227.5,79.0,False,Water,Water,0,train
5113,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,554,287,Agua,224.0,80.0,False,Water,Water,0,train
5114,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,564,285,Agua,220.0,82.5,False,Water,Water,0,test
5115,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,576,285,Agua,216.5,82.5,False,Water,Water,0,train
5116,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,583,285,Agua,214.0,82.5,False,Water,Water,0,test
5117,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,594,285,Agua,211.0,82.5,False,Water,Water,0,train
5118,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,613,284,Agua,204.5,83.5,False,Water,Water,0,train
5119,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,634,282,Agua,196.0,86.0,False,Water,Water,0,train
5120,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,643,276,Agua,187.5,94.0,False,Water,Water,0,train
5121,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,630,267,Agua,182.0,107.5,False,Water,Water,0,test
5122,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,620,264,Agua,182.0,112.0,False,Water,Water,0,train
5123,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,608,258,Agua,179.0,123.0,False,Water,Water,0,test
5124,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,595,252,Agua,176.0,135.5,False,Water,Water,0,train
5125,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,583,246,Agua,172.0,150.0,False,Water,Water,0,train
5126,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,573,243,Agua,172.0,158.0,False,Water,Water,0,train
5127,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,548,244,Agua,186.0,154.0,False,Water,Water,0,train
5128,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,558,242,Agua,178.0,160.5,False,Water,Water,0,train
5129,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,566,242,Agua,174.0,160.5,False,Water,Water,0,train
5130,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,588,250,Agua,176.0,140.0,False,Water,Water,0,train
5131,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,600,258,Agua,182.5,123.0,False,Water,Water,0,train
5132,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,613,261,Agua,181.0,117.5,False,Water,Water,0,train
5133,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,636,266,Agua,178.5,109.0,False,Water,Water,0,train
5134,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,649,272,Agua,181.0,99.5,False,Water,Water,0,test
5135,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,656,278,Agua,185.0,91.5,False,Water,Water,0,train
5136,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,642,282,Agua,193.5,86.0,False,Water,Water,0,train
5137,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,624,280,Agua,197.5,88.5,False,Water,Water,0,train
5138,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,622,284,Agua,201.5,83.5,False,Water,Water,0,train
5139,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,598,284,Agua,209.0,83.5,False,Water,Water,0,train
5140,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,605,284,Agua,207.0,83.5,False,Water,Water,0,test
5144,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,628,210,Agua,1.0,356.5,False,Water,Water,0,test
5146,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,569,210,Agua,67.0,340.5,False,Water,Water,0,train
5148,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,510,214,Agua,141.5,290.5,False,Water,Water,0,train
5150,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,454,208,Agua,170.0,331.5,False,Water,Water,0,train
5151,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,439,198,Agua,146.0,457.0,False,Water,Water,0,train
5152,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,410,214,Agua,219.5,273.5,False,Water,Water,0,test
5154,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,354,207,Agua,252.5,318.0,False,Water,Water,0,train
5156,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,303,204,Agua,290.5,334.0,False,Water,Water,0,train
5158,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,234,202,Agua,343.0,337.0,False,Water,Water,0,train
5160,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,196,204,Agua,366.0,311.0,False,Water,Water,0,train
5161,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,184,190,Agua,412.5,475.0,False,Water,Water,0,train
5162,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,154,201,Agua,399.5,328.0,False,Water,Water,0,train
5164,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,116,198,Agua,433.0,347.0,False,Water,Water,0,train
5172,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,85,202,Agua,438.0,305.5,False,Water,Water,0,test
5174,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,133,200,Agua,415.5,332.0,False,Water,Water,0,train
5176,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,169,201,Agua,389.5,331.0,False,Water,Water,0,train
5178,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,214,202,Agua,357.5,332.0,False,Water,Water,0,train
5180,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,256,205,Agua,324.5,315.0,False,Water,Water,0,train
5182,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,286,201,Agua,304.5,360.5,False,Water,Water,0,train
5184,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,323,202,Agua,274.0,359.5,False,Water,Water,0,train
5186,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,378,204,Agua,228.5,353.0,False,Water,Water,0,train
5188,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,434,209,Agua,190.5,317.5,False,Water,Water,0,train
5193,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,191,250,Agua,329.0,128.5,False,Water,Water,0,train
5194,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,576,249,Agua,180.0,142.0,False,Water,Water,0,train
5195,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,651,282,Agua,190.5,86.5,False,Water,Water,0,test
5196,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,569,248,Agua,182.0,144.5,False,Water,Water,0,train
5197,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,626,266,Agua,182.0,109.0,False,Water,Water,0,train
5198,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,526,289,Agua,233.0,78.0,False,Water,Water,0,test
5199,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,662,280,Agua,185.0,89.0,False,Water,Water,0,train
5200,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,229,232,Agua,323.0,174.0,False,Water,Water,0,train
5201,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,257,231,Agua,311.5,178.5,False,Water,Water,0,train
5202,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,274,232,Agua,304.0,176.0,False,Water,Water,0,train
5203,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,717,229,Rompiente,39.0,223.5,False,Water,Surf,3,train
5204,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,707,240,Rompiente,90.5,175.0,False,Water,Surf,3,train
5205,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,697,230,Rompiente,59.0,216.0,False,Water,Surf,3,train
5206,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,688,237,Rompiente,92.5,184.5,False,Water,Surf,3,test
5207,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,678,231,Rompiente,77.0,209.5,False,Water,Surf,3,train
5208,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,666,239,Rompiente,112.0,176.0,False,Water,Surf,3,test
5209,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,652,230,Rompiente,91.5,211.5,False,Water,Surf,3,train
5210,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,642,235,Rompiente,115.0,189.0,False,Water,Surf,3,train
5211,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,630,230,Rompiente,107.0,209.5,False,Water,Surf,3,train
5212,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,618,236,Rompiente,132.5,183.5,False,Water,Surf,3,train
5213,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,605,226,Rompiente,110.5,227.0,False,Water,Surf,3,train
5214,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,601,235,Rompiente,140.0,186.0,False,Water,Surf,3,train
5215,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,588,229,Rompiente,132.0,210.5,False,Water,Surf,3,train
5216,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,586,233,Rompiente,144.0,193.0,False,Water,Surf,3,train
5217,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,575,228,Rompiente,137.5,214.0,False,Water,Surf,3,train
5218,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,561,234,Rompiente,161.0,187.0,False,Water,Surf,3,train
5219,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,548,229,Rompiente,157.5,206.5,False,Water,Surf,3,train
5220,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,536,234,Rompiente,175.5,185.5,False,Water,Surf,3,train
5221,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,524,227,Rompiente,168.0,213.5,False,Water,Surf,3,test
5222,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,510,232,Rompiente,186.5,191.5,False,Water,Surf,3,train
5223,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,498,227,Rompiente,184.0,211.5,False,Water,Surf,3,train
5224,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,486,231,Rompiente,198.0,193.5,False,Water,Surf,3,train
5225,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,468,224,Rompiente,197.5,222.5,False,Water,Surf,3,train
5226,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,443,231,Rompiente,221.5,190.5,False,Water,Surf,3,train
5227,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,424,226,Rompiente,226.5,209.0,False,Water,Surf,3,train
5228,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,411,230,Rompiente,237.5,192.0,False,Water,Surf,3,train
5229,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,393,224,Rompiente,242.0,215.5,False,Water,Surf,3,train
5230,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,378,229,Rompiente,254.0,193.5,False,Water,Surf,3,train
5231,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,363,223,Rompiente,258.5,217.0,False,Water,Surf,3,test
5232,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,353,227,Rompiente,266.0,199.0,False,Water,Surf,3,train
5233,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,338,222,Rompiente,272.0,219.5,False,Water,Surf,3,train
5234,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,326,226,Rompiente,279.5,201.0,False,Water,Surf,3,test
5235,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,315,224,Rompiente,284.5,208.5,False,Water,Surf,3,train
5236,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,298,225,Rompiente,293.5,203.0,False,Water,Surf,3,test
5237,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,282,221,Rompiente,302.0,219.0,False,Water,Surf,3,train
5238,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,269,224,Rompiente,308.0,204.5,False,Water,Surf,3,train
5239,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,255,219,Rompiente,317.0,225.5,False,Water,Surf,3,train
5240,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,246,223,Rompiente,319.5,207.0,False,Water,Surf,3,train
5241,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,232,220,Rompiente,328.0,218.5,False,Water,Surf,3,train
5242,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,213,222,Rompiente,336.0,208.5,False,Water,Surf,3,train
5243,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,198,218,Rompiente,346.5,224.5,False,Water,Surf,3,train
5244,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,185,222,Rompiente,349.0,206.0,False,Water,Surf,3,train
5245,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,170,218,Rompiente,360.5,222.0,False,Water,Surf,3,train
5246,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,152,220,Rompiente,366.5,211.5,False,Water,Surf,3,test
5247,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,140,216,Rompiente,377.5,228.5,False,Water,Surf,3,train
5248,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,126,220,Rompiente,378.5,209.5,False,Water,Surf,3,train
5249,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,115,217,Rompiente,388.0,221.5,False,Water,Surf,3,test
5250,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,99,220,Rompiente,390.0,207.5,False,Water,Surf,3,train
5251,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,83,216,Rompiente,404.0,223.0,False,Water,Surf,3,train
5252,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,69,220,Rompiente,403.0,205.0,False,Water,Surf,3,train
5253,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,55,216,Rompiente,416.5,220.5,False,Water,Surf,3,train
5254,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,42,221,Rompiente,412.0,199.5,False,Water,Surf,3,test
5255,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,30,214,Rompiente,431.5,227.0,False,Water,Surf,3,train
5256,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,18,218,Rompiente,427.5,209.0,False,Water,Surf,3,train
5257,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,9,216,Rompiente,436.0,216.5,False,Water,Surf,3,test
5258,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,3,218,Rompiente,433.5,208.0,False,Water,Surf,3,train
5259,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,40,212,Rompiente,432.0,237.5,False,Water,Surf,3,train
5260,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,61,217,Rompiente,412.0,216.5,False,Water,Surf,3,train
5261,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,88,212,Rompiente,410.0,243.0,False,Water,Surf,3,test
5262,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,107,218,Rompiente,390.0,216.5,False,Water,Surf,3,test
5263,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,131,215,Rompiente,383.5,232.5,False,Water,Surf,3,test
5264,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,159,220,Rompiente,363.5,212.5,False,Water,Surf,3,train
5265,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,176,214,Rompiente,362.5,242.5,False,Water,Surf,3,test
5266,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,178,223,Rompiente,351.5,201.5,False,Water,Surf,3,train
5267,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,203,223,Rompiente,340.0,203.5,False,Water,Surf,3,train
5268,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,222,218,Rompiente,334.5,227.0,False,Water,Surf,3,test
5269,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,238,216,Rompiente,327.5,238.5,False,Water,Surf,3,train
5270,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,239,222,Rompiente,323.5,210.5,False,Water,Surf,3,test
5271,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,268,217,Rompiente,310.5,237.0,False,Water,Surf,3,train
5272,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,290,224,Rompiente,297.5,206.5,False,Water,Surf,3,train
5273,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,298,218,Rompiente,293.5,235.0,False,Water,Surf,3,train
5274,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,306,224,Rompiente,289.5,207.5,False,Water,Surf,3,train
5275,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,330,220,Rompiente,275.5,228.5,False,Water,Surf,3,test
5276,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,344,225,Rompiente,269.5,206.5,False,Water,Surf,3,train
5277,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,371,220,Rompiente,252.0,232.5,False,Water,Surf,3,test
5278,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,382,223,Rompiente,247.5,219.0,False,Water,Surf,3,train
5279,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,398,229,Rompiente,243.5,194.5,False,Water,Surf,3,train
5280,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,434,226,Rompiente,220.5,210.0,False,Water,Surf,3,test
5281,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,450,231,Rompiente,218.0,191.0,False,Water,Surf,3,train
5282,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,459,226,Rompiente,206.0,212.5,False,Water,Surf,3,test
5283,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,470,230,Rompiente,205.5,196.0,False,Water,Surf,3,train
5284,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,476,228,Rompiente,199.0,205.0,False,Water,Surf,3,test
5285,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,492,232,Rompiente,196.5,190.0,False,Water,Surf,3,test
5286,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,513,225,Rompiente,170.5,222.5,False,Water,Surf,3,train
5287,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,521,232,Rompiente,180.0,192.0,False,Water,Surf,3,test
5288,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,535,228,Rompiente,163.5,210.0,False,Water,Surf,3,train
5289,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,560,229,Rompiente,150.0,208.0,False,Water,Surf,3,train
5290,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,609,234,Rompiente,132.5,190.5,False,Water,Surf,3,train
5291,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,619,229,Rompiente,111.0,213.0,False,Water,Surf,3,train
5292,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,627,237,Rompiente,129.5,180.5,False,Water,Surf,3,test
5293,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,644,229,Rompiente,93.5,215.5,False,Water,Surf,3,train
5294,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,650,236,Rompiente,113.0,186.0,False,Water,Surf,3,train
5295,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,658,229,Rompiente,83.5,217.0,False,Water,Surf,3,train
5296,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,669,229,Rompiente,75.5,218.0,False,Water,Surf,3,train
5297,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,657,236,Rompiente,108.5,186.5,False,Water,Surf,3,train
5298,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,676,238,Rompiente,103.0,180.0,False,Water,Surf,3,test
5299,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,695,238,Rompiente,91.5,181.5,False,Water,Surf,3,test
5300,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,708,229,Rompiente,46.0,222.5,False,Water,Surf,3,train
5301,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,714,238,Rompiente,79.5,182.5,False,Water,Surf,3,train
5302,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,433,232,Rompiente,228.0,186.0,False,Water,Surf,3,train
5303,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,714,253,Humeda,122.5,137.0,False,Sand,Wet Sand,1,train
5304,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,636,250,Humeda,154.0,142.0,False,Sand,Wet Sand,1,train
5305,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,677,250,Humeda,134.0,143.5,False,Sand,Wet Sand,1,test
5306,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,682,266,Humeda,160.5,110.0,False,Sand,Wet Sand,1,test
5307,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,703,270,Humeda,158.0,103.5,False,Sand,Wet Sand,1,test
5308,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,522,243,Humeda,197.0,155.5,False,Sand,Wet Sand,1,train
5309,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,540,254,Humeda,202.0,129.5,False,Sand,Wet Sand,1,train
5310,0140_0215_18_12_10_14_19_mean_rectified.tif,0140_0215_18_12_10_14_19,point,563,262,Humeda,201.5,114.5,False,Sand,Wet Sand,1,train
